Date,Account_Number,Customer_ID,Transaction_Type,Transaction_Amount,Balance,Branch_ID,Department,Invoice_Number,Payment_Method,Tax_Amount,Discount_Amount
2020-08-05,679304,3762,Debit,4856.674792586284,47691.943003893546,14,Finance,221118,Credit Card,50.58280980655161,15.222821391686681
2020-08-06,502690,2415,Credit,4717.345409398645,48385.581389875704,25,HR,798961,Credit Card,311.5689268739127,66.67088553964568
2020-08-07,599046,4097,Credit,3940.8291161616016,20246.895014657825,34,Operations,103114,Check,178.0336495595724,28.428828909545935
2020-08-08,551269,2458,Debit,1838.7226652587628,42856.87341070253,67,Finance,912934,Check,394.4569814829335,58.57782709310476
2020-08-09,121959,3220,Debit,2119.441558287581,38881.36304317584,24,Finance,149768,Bank Transfer,116.8452244126818,58.67679078445912
2020-08-10,760890,4371,Credit,2793.11861422273,16189.996921417676,73,Sales,410272,Credit Card,319.6009146949799,44.572982090286914
2020-08-11,850216,2668,Credit,4169.6188363837155,12369.951616154192,26,Operations,513244,Credit Card,117.84126728794247,83.61186155450426
2020-08-12,890180,3373,Debit,436.69287933951205,23453.49786924886,20,Sales,183123,Credit Card,356.8301415560769,26.496706155544302
2020-08-13,328576,2433,Credit,2179.0547408359516,39286.09319010591,64,Sales,732543,Bank Transfer,436.8390172803744,44.86325916177341
2020-08-14,637833,2141,Debit,504.82655095041656,48048.22145170852,10,Operations,266405,Credit Card,63.40089956338002,53.76921285909715
2020-08-15,265838,3883,Credit,2621.822174210207,38415.37437446206,83,Operations,103174,Check,433.29784429775174,66.36247207672996
2020-08-16,435674,2810,Credit,4504.614037630553,42905.14226590013,67,HR,217769,Credit Card,296.78762720714894,78.39718505055895
2020-08-17,979989,1723,Credit,3934.1761303632957,30550.15100235531,24,Operations,397542,Cash,63.555245433511985,39.480728287825606
2020-08-18,161087,1224,Credit,1216.4278459612387,41934.98371126417,5,Finance,529145,Check,213.77092767985602,64.6046944096596
2020-08-19,693128,1531,Debit,4882.355163034083,39436.622042167466,67,Operations,235393,Bank Transfer,80.43014674254894,15.061095306851913
2020-08-20,218451,1112,Credit,3370.016950427499,19472.291554387724,58,HR,485693,Credit Card,350.17394443328476,93.26481005424786
2020-08-21,547600,3187,Credit,151.09572704727503,28047.524803915334,27,HR,851331,Cash,379.4340672089748,38.305880642100355
2020-08-22,937437,1558,Debit,1351.5260749575757,40432.90297749505,80,HR,866868,Bank Transfer,52.89826013639948,72.95214219764384
2020-08-23,539792,3048,Credit,1377.4951696075912,3256.779975307862,15,Operations,286493,Bank Transfer,253.06992634732217,2.0341081882177647
2020-08-24,139353,3137,Credit,439.34610080071366,40595.88483543567,35,Operations,696923,Check,407.3125280129586,20.5187142904807
2020-08-25,293075,1653,Debit,4803.149938572052,9716.518078402149,76,Sales,910192,Bank Transfer,468.08152077549823,48.7082544323578
2020-08-26,314283,1319,Credit,2443.4509434220263,26219.49723895051,53,Sales,765673,Bank Transfer,256.758933370885,87.82524677323465
2020-08-27,414877,2573,Debit,4489.491527122222,40605.49653824094,44,Finance,867166,Bank Transfer,475.1396118057035,52.72551499506771
2020-08-28,165318,2828,Debit,1678.8559668786788,13437.232829678049,26,Sales,317070,Bank Transfer,267.8444852280149,92.98704822938791
2020-08-29,865313,2917,Debit,713.6444951208529,13044.564526001497,47,Finance,499017,Credit Card,197.09524729995397,48.37968965827963
2020-08-30,582690,1138,Debit,2424.246938540448,20735.45552465034,34,HR,900562,Credit Card,424.10156427644773,49.044909673594994
2020-08-31,516880,4582,Credit,658.3875101001541,44837.49708130409,87,Sales,509291,Credit Card,246.49135522904453,11.974678850053188
2020-09-01,691460,4939,Debit,2481.4759645899458,1021.6962904231864,95,Operations,595671,Credit Card,235.9512552822615,80.26562441522198
2020-09-02,840976,3892,Credit,4609.456187975098,45167.771735454815,50,Sales,469359,Cash,245.15624470491414,24.69654124670625
2020-09-03,881239,3026,Credit,2651.7638949876423,8536.544207438781,84,Finance,250056,Credit Card,423.39250093487266,89.9612489372315
2020-09-04,193264,3306,Credit,3120.848661785909,49514.23242730662,12,Sales,974527,Bank Transfer,415.97077084402605,91.0824220330396
2020-09-05,870746,4744,Credit,867.5283411716607,47787.502658884936,87,HR,947374,Credit Card,201.7599962201056,94.33101118741497
2020-09-06,913168,1901,Credit,314.30456681185046,25239.08428997288,4,Operations,243933,Credit Card,166.64992993526252,52.023048910309
2020-09-07,325281,1689,Credit,642.9590146810544,26123.29214281878,87,Finance,198970,Check,245.96401201956465,67.70937847836443
2020-09-08,737147,3039,Credit,3032.8047208533917,24595.91767351686,48,Operations,182203,Bank Transfer,286.3862548685545,77.85158800616635
2020-09-09,998613,1009,Credit,565.5573250622929,32136.73863731661,55,Operations,292319,Credit Card,119.16860531399848,13.10146186504656
2020-09-10,494070,1260,Credit,1942.365160712426,5445.36340951162,1,Finance,300173,Credit Card,396.9775423577953,60.09571949974972
2020-09-11,452228,2942,Credit,2795.4505082449646,2598.2794687367586,89,Operations,601946,Credit Card,243.24138286621144,3.4297901303311673
2020-09-12,531839,2673,Debit,2004.3987132862505,3827.443492379044,66,Operations,776337,Cash,167.0227742099798,49.75660833887259
2020-09-13,369536,3219,Debit,902.0506271799773,22773.902112834206,30,Sales,543833,Credit Card,53.41049648199531,15.48426816202274
2020-09-14,417824,3945,Debit,1441.577406819122,14501.849021754686,3,Operations,317726,Check,119.42258020180347,18.29229259620847
2020-09-15,357426,3060,Credit,4648.755910958027,31479.938556178695,21,Operations,974609,Bank Transfer,474.64058587799184,36.50475666926015
2020-09-16,277789,2191,Debit,3412.3131503731415,49629.67217936417,89,Operations,697190,Bank Transfer,152.5498434097633,43.243716671650304
2020-09-17,613153,4713,Debit,2530.634409531444,19929.83548074683,84,Operations,192172,Credit Card,84.42964468351765,62.317242453218725
2020-09-18,842452,2619,Debit,162.30296093577823,29118.221451121153,49,Finance,770990,Credit Card,230.3363958274966,7.442841843851566
2020-09-19,937291,1320,Credit,4962.835462398404,21364.59089945944,86,HR,644344,Credit Card,153.54387168012434,50.36917612374447
2020-09-20,225657,2342,Credit,3390.129180983752,42516.31171837111,85,Sales,238454,Bank Transfer,17.579625135597077,18.262513025310113
2020-09-21,335167,2636,Credit,1652.9201389902303,45209.58376964967,62,Operations,155739,Bank Transfer,161.57260863970862,57.397517503174186
2020-09-22,781669,3376,Credit,4408.416433989407,43990.424998057744,97,Operations,968117,Cash,272.0543119697343,63.74046122611835
2020-09-23,580671,3832,Debit,1366.3149394299087,48744.23969528362,38,Finance,148639,Check,275.85618600998345,55.67092565528539
2020-09-24,819094,3824,Debit,2765.6812379954827,2348.440071880349,15,HR,553054,Cash,178.27946058844435,73.82955104783076
2020-09-25,170467,2994,Debit,3216.746742276143,42150.99194513102,52,Operations,539257,Check,223.6513781263003,33.56092442409013
2020-09-26,283734,3958,Debit,1183.2105201232694,37836.83647891557,79,Finance,887424,Cash,482.7589591173832,76.5106591633131
2020-09-27,722794,2943,Credit,4894.14666612292,12206.026060617874,46,Sales,696682,Bank Transfer,188.67423861515582,43.27670817081937
2020-09-28,209751,4621,Credit,3766.140339297088,47859.68457598885,25,Sales,429801,Cash,129.1134066299915,48.41844983225968
2020-09-29,481050,3038,Credit,2833.2848050042426,8260.718483267327,21,Operations,913592,Check,121.73352203338005,64.81021272610714
2020-09-30,911774,4490,Debit,984.9135310589743,34297.94642956151,88,Operations,931588,Credit Card,228.88230635206708,1.835838399922396
2020-10-01,792517,4677,Credit,363.905214290328,12019.620623979712,5,HR,282447,Check,379.760074358472,65.39942214202483
2020-10-02,561079,2118,Credit,1668.293179352819,22137.65178992966,70,HR,448586,Credit Card,102.9940920942366,61.858514907211536
2020-10-03,468452,4888,Debit,3790.6179459756736,36238.834950283876,47,Operations,774932,Bank Transfer,354.648063570384,30.984711675327993
2020-10-04,206081,2604,Debit,1419.7233616799228,28602.907459619288,87,Finance,480069,Check,10.574911674708144,8.579428489948949
2020-10-05,713333,3365,Credit,2743.825480427975,21947.589735077472,68,HR,104136,Cash,209.46648899197302,9.093544991304114
2020-10-06,658986,1235,Credit,3666.9411659806415,16990.583115667374,91,Operations,161868,Check,387.9325326013934,92.32237469852286
2020-10-07,210078,2969,Credit,628.9242017676753,42143.32312973073,18,HR,444407,Credit Card,169.3664778872157,68.92793212258371
2020-10-08,967055,1333,Credit,3457.9602789677797,8046.9031654258715,21,Operations,918599,Bank Transfer,281.86855072269975,12.710261377074039
2020-10-09,122671,2908,Credit,550.167349779219,22075.040949960203,92,Sales,210957,Cash,102.4896164129554,35.67231693089064
2020-10-10,518400,1375,Credit,4829.135736422283,45284.12101698197,99,Operations,639767,Check,370.99769556308615,59.248299390159644
2020-10-11,455528,4530,Debit,2493.131237318204,42446.627972538416,86,Sales,219392,Credit Card,26.13955163437981,83.55717050906487
2020-10-12,710490,2160,Debit,838.3129277783992,20646.14636117929,23,HR,786736,Cash,426.2713224377502,4.366092871300853
2020-10-13,151663,3635,Debit,1777.6798165643777,38392.309816464105,64,Operations,760183,Bank Transfer,99.09819321083407,23.663313147000885
2020-10-14,115708,2570,Credit,2125.7406015467814,41334.8807047341,67,HR,880516,Cash,437.1990158541654,88.97489902953801
2020-10-15,978338,3560,Debit,3815.106554275033,44555.483776177854,40,Sales,301528,Bank Transfer,176.26462065025865,0.9165550183816484
2020-10-16,411955,2319,Credit,3742.7765517753855,27680.78268341217,10,Operations,906017,Cash,361.3417872372433,20.13991027938874
2020-10-17,233883,4391,Credit,3098.508476152922,11018.583416680878,89,HR,334847,Check,159.61264889309425,95.90241759729659
2020-10-18,418394,3965,Debit,619.0604915366155,13510.14474869265,52,Sales,913051,Credit Card,452.95583561732377,61.34018465221711
2020-10-19,212547,4643,Credit,842.6899207796006,15489.039028038605,72,HR,961501,Check,63.31856275918718,26.167136663750647
2020-10-20,659042,2855,Credit,559.4089111632275,30096.32155967116,75,Finance,402039,Check,89.25989463629935,6.699109439584761
2020-10-21,851102,2372,Debit,2928.1466381089954,2607.6715823018135,61,Sales,365864,Bank Transfer,246.51506257940113,2.8191340447222157
2020-10-22,862002,4911,Debit,4397.9783634058795,32166.080970218445,64,Sales,381411,Bank Transfer,40.969219519073064,24.474507963692727
2020-10-23,242483,4850,Debit,2225.6225100483816,18853.35768298337,5,Sales,246768,Bank Transfer,97.99009235088096,88.14858195889104
2020-10-24,758271,1872,Credit,888.1560523929563,15466.848321992466,53,Operations,785328,Check,471.8831911060072,41.59136542975095
2020-10-25,314835,2252,Debit,2834.4073932299384,44095.33196567819,55,Operations,415508,Cash,488.2448305739436,72.0333369165993
2020-10-26,501896,3317,Debit,4077.585862641978,23540.117383459146,37,Operations,516561,Cash,188.12966466521098,91.82850353799577
2020-10-27,184896,2851,Credit,3734.389101413357,5657.599231101946,56,Finance,151567,Check,461.6430105069678,40.80404616028166
2020-10-28,577095,3845,Debit,4419.108820407605,41510.5916332861,59,Finance,191229,Check,272.4123378367159,19.127737103739705
2020-10-29,171295,2314,Debit,1461.7202765194525,3334.4216143888234,93,Sales,512601,Credit Card,134.87123293688353,51.71179308569195
2020-10-30,843974,1724,Debit,1050.3739496120968,36610.711984241636,69,Finance,576874,Bank Transfer,351.1993605402993,90.80836870598544
2020-10-31,987121,4236,Credit,4411.1007811155,38921.40486676259,73,HR,299316,Bank Transfer,329.4509032874286,80.43744141377006
2020-11-01,373255,3052,Credit,3322.045532612313,18277.52769051405,59,Sales,820785,Check,494.5626595543667,6.582984336315379
2020-11-02,399648,3898,Credit,1623.5517570370155,41414.60495761155,2,Sales,964950,Check,132.52364370464164,69.25728000775818
2020-11-03,757162,4450,Credit,3737.505447805295,26267.310886966217,65,HR,707132,Cash,336.0297513308677,57.18975224589538
2020-11-04,108155,1077,Debit,4094.080083953803,23701.389010367046,60,Sales,263991,Check,26.011877514723448,90.74631763464255
2020-11-05,566872,4481,Credit,3113.3933776715485,3224.760791965935,51,Finance,714985,Cash,56.82301934835971,12.248141685029722
2020-11-06,925816,3621,Credit,3470.632138411584,15211.430488796388,30,Operations,681484,Check,1.959187475546631,53.40361132046566
2020-11-07,474705,1131,Debit,1938.773531769065,46619.48857337969,11,HR,739888,Credit Card,499.73034052983655,87.94626935118923
2020-11-08,671542,1600,Debit,2739.6087699808913,20199.3742008915,92,Finance,724913,Credit Card,401.13684857373886,41.0023786741743
2020-11-09,908350,2772,Debit,2668.379936558195,27788.325507281646,76,HR,572617,Cash,393.3615073667704,48.19949177328671
2020-11-10,710269,2065,Credit,4255.434176540783,27069.062270228336,39,HR,931187,Bank Transfer,254.86303764408984,7.046067766695829
2020-11-11,654594,3136,Credit,4215.823503382694,29931.123401311972,90,Sales,133324,Credit Card,150.03354145271996,27.814364044891082
2020-11-12,247718,3449,Credit,4180.134299800511,4005.216826520848,77,Sales,965361,Cash,75.63214223133797,32.45066491689473
2020-11-13,408987,3343,Debit,154.05490988608238,18746.636485137686,72,Finance,494768,Check,142.33736942323182,94.51224487448869
2020-11-14,745263,2863,Debit,3772.7728738975525,36433.285420245156,63,HR,151272,Check,187.98561096456956,28.266736054115903
2020-11-15,458745,2318,Credit,3817.5143115439237,10827.452302576163,64,Sales,529069,Cash,378.155048490147,46.0868735269652
2020-11-16,207512,1615,Debit,3424.056231990195,10975.34049977166,61,Sales,349264,Bank Transfer,269.8308944515762,67.13044235642798
2020-11-17,247443,4597,Debit,3805.6968236681178,1494.4397277622118,54,HR,788284,Cash,38.74181327774134,16.21833724078774
2020-11-18,570587,3847,Debit,4225.6548203338725,22436.614403802276,92,Finance,960894,Cash,9.01450447945612,48.64423871418745
2020-11-19,473616,4762,Credit,2404.5633650987497,44253.98465299768,94,Finance,851747,Credit Card,51.16608976703157,73.85390394759077
2020-11-20,757409,4708,Debit,2560.046046093391,3543.1462357781415,73,HR,779249,Cash,205.24935684868967,86.6855213027066
2020-11-21,786976,3469,Debit,711.0988788658134,10364.81676530413,95,Finance,336538,Cash,466.59645852450916,62.62592746624267
2020-11-22,465871,2888,Credit,1988.3418269320728,16194.142378794999,58,Sales,678963,Check,318.7012406046108,66.90535153169479
2020-11-23,475037,2046,Credit,3252.4893815677433,36854.51209164643,85,HR,615447,Credit Card,400.91294993775756,12.628347258456895
2020-11-24,907364,1574,Debit,3923.958903121645,32391.14404732674,56,Sales,173591,Check,233.18729725227428,94.57764972463471
2020-11-25,217796,3190,Debit,1164.3245786869318,21381.251324510897,34,Operations,563406,Check,180.8330415975214,13.257407748448236
2020-11-26,391999,1992,Credit,775.3322058802535,38194.37802366041,31,Operations,253706,Bank Transfer,54.20018635831136,77.46729371817983
2020-11-27,292506,3712,Credit,3348.905822052412,30871.919571188195,52,Finance,394507,Bank Transfer,437.9665110931025,26.481632177831884
2020-11-28,798376,3192,Debit,109.21142927206215,44905.999183203734,89,Operations,294824,Credit Card,391.5800145139514,93.35931437012516
2020-11-29,369544,2248,Debit,974.0256631059161,41083.31070779596,76,Sales,439148,Credit Card,84.05904879886256,71.99595393694796
2020-11-30,480002,4054,Debit,242.44976368537328,13387.866698370828,1,Operations,853818,Bank Transfer,256.1302819381303,75.38137129783689
2020-12-01,798002,1502,Debit,917.7370774888675,14300.49030407581,55,Sales,927150,Bank Transfer,243.68740396062245,21.905917305988332
2020-12-02,639439,2997,Credit,988.4644716349757,7142.467313826895,22,Finance,213627,Bank Transfer,312.5457763432643,44.30399766351608
2020-12-03,690978,1820,Debit,1999.6006142769315,17511.27156015537,40,Finance,838276,Bank Transfer,473.0934469956306,61.78131945892864
2020-12-04,628787,4687,Debit,2071.402910964124,49977.652017235625,1,Sales,389014,Bank Transfer,289.8857208812398,76.99736182066009
2020-12-05,630583,3151,Credit,4383.886105990165,20881.80726213799,65,Operations,137394,Check,270.1086333893093,10.395937591238958
2020-12-06,488215,4110,Debit,2599.5375912442437,11803.933299766213,63,Finance,938489,Credit Card,25.161466467331973,96.23653164545284
2020-12-07,421184,2970,Credit,3644.6833515002027,38361.661339302096,54,HR,179795,Check,31.453738009011968,89.0220670554556
2020-12-08,898615,1197,Debit,610.2730538094085,27581.07916967015,42,Finance,442553,Check,93.67339566339444,27.034859049558435
2020-12-09,522515,2669,Debit,1204.6499017720998,8330.471026820675,21,Operations,899448,Cash,16.23538584587414,82.2760243032332
2020-12-10,768234,3626,Credit,3544.422860795516,19653.794376882423,79,HR,142137,Check,371.6764477850062,51.832392303982346
2020-12-11,478480,3438,Credit,358.73940629578766,21309.01606142782,81,Operations,493369,Bank Transfer,361.6651519969816,46.18064815620186
2020-12-12,132711,2202,Debit,2484.32854499439,37937.65532789171,22,Sales,238925,Bank Transfer,68.02811721582147,31.44341058114054
2020-12-13,891971,3601,Debit,3036.907931748376,2012.8970757033187,38,HR,636667,Cash,418.03945039764045,58.096858663159246
2020-12-14,601157,2471,Debit,3050.513655857157,14181.962693117213,99,Operations,221169,Cash,77.393017423056,72.98891177035978
2020-12-15,284423,4571,Credit,212.37077521340595,26362.21876446058,80,HR,269439,Cash,150.5877934986794,41.09329049627583
2020-12-16,616349,4086,Debit,1678.329220723009,14173.490380189323,8,Operations,249172,Cash,124.4884495806825,62.92191930082921
2020-12-17,803714,2646,Credit,3218.8041901408546,31793.268323530945,62,HR,750370,Cash,186.15354928652388,69.93129211553037
2020-12-18,757917,2692,Credit,830.0987071312928,24611.506484456215,47,Operations,475233,Check,127.33188294498093,71.11218170152858
2020-12-19,924792,2312,Debit,3507.536676807461,18723.80248811945,17,Sales,635337,Cash,244.47546321922604,5.196609813118025
2020-12-20,837378,3035,Credit,3755.0335231870054,47511.2227166551,17,HR,494002,Check,203.7039406773427,85.97478056850669
2020-12-21,233272,1477,Debit,4911.649033186112,31975.815460136415,90,HR,563120,Credit Card,493.28474538966327,45.82533147650479
2020-12-22,867836,2254,Debit,1128.225774796406,7367.12724112912,13,HR,786059,Cash,27.963175064112832,26.241608169621443
2020-12-23,802335,1922,Debit,4143.140271563965,28444.49317472638,17,HR,934123,Cash,71.09068819367582,24.176450747968158
2020-12-24,907789,1419,Debit,2649.453226901405,39255.860806844146,38,Sales,268112,Check,26.41294695430124,48.301411284395044
2020-12-25,743409,3204,Debit,1929.9667211064498,35715.995177147066,81,HR,873815,Credit Card,312.9205974911879,88.68315394689591
2020-12-26,177505,3597,Credit,699.6461108933719,9432.37223546771,78,Finance,324062,Check,27.25463870685979,37.83475816826469
2020-12-27,102869,4512,Credit,3703.977471788934,48648.57995296506,45,Sales,157986,Check,418.21986868806164,74.97257467835433
2020-12-28,881474,2120,Debit,1255.7022358040667,22991.868641583693,6,Finance,531978,Cash,255.9693153409639,9.68187309872186
2020-12-29,554351,4068,Debit,1919.9678091779242,8792.225183272803,35,HR,778960,Bank Transfer,263.50381229076686,47.60567021510618
2020-12-30,412252,4044,Credit,406.45691179710536,9829.591952279248,14,Operations,456918,Bank Transfer,280.7972538560971,99.16861403927356
2020-12-31,736584,4482,Credit,4026.6978875156433,5813.514617264944,72,Finance,846137,Check,85.40685315310537,77.0437802792337
2021-01-01,718467,1950,Credit,3856.2837674610523,40372.38731331178,61,HR,841063,Cash,98.84515155724377,21.0528488440613
2021-01-02,190272,3336,Credit,3694.717567207331,6979.494221770584,15,Finance,205315,Credit Card,159.40866143650234,50.14414736979107
2021-01-03,138467,2277,Debit,1567.2732014102446,7131.1375999455995,54,HR,419348,Bank Transfer,296.7482079109257,23.362476364856654
2021-01-04,909760,3243,Debit,950.0523639031904,42673.10912328104,27,HR,382229,Credit Card,105.05888797010726,40.95609272625092
2021-01-05,977844,3645,Credit,3224.0109959041256,17885.60013793042,13,HR,802214,Bank Transfer,58.16586356663061,78.00840237349648
2021-01-06,580047,2857,Debit,2531.215282154775,2512.0373110955497,31,Operations,568013,Cash,485.0584432092161,77.12248152904037
2021-01-07,759347,4593,Credit,973.4370878327437,3542.869676402133,35,Finance,839629,Check,10.990907404811455,22.810037790238514
2021-01-08,158871,1516,Debit,3460.9652281443323,7966.351888490883,60,Sales,795139,Credit Card,401.3487026680108,92.22233181548602
2021-01-09,228391,2658,Credit,4956.519515924388,11456.274050808788,6,Sales,811567,Credit Card,394.017574787511,59.25681827648268
2021-01-10,539430,2865,Debit,3761.3759799359846,33592.16351768187,69,Sales,325687,Check,148.607056922548,37.992429096201455
2021-01-11,710704,3912,Credit,3725.9332947594976,8708.987720089584,86,Sales,396124,Credit Card,67.8133080036567,50.19355807808606
2021-01-12,956703,2141,Credit,4756.532489359899,6824.845167676528,58,HR,942549,Bank Transfer,72.81432335271171,60.50712534377437
2021-01-13,930496,3853,Debit,1094.3882011170208,38471.23793233768,49,Finance,245213,Check,348.71580861859627,55.98905318457854
2021-01-14,356687,2932,Credit,2871.194828115058,33881.70890913581,23,Finance,764704,Bank Transfer,321.4032955430868,48.64050355361782
2021-01-15,825451,4230,Debit,4900.268903666029,22330.88685130657,89,Operations,115896,Bank Transfer,391.37283712569337,50.49328040894001
2021-01-16,207450,1814,Debit,909.9411437538553,27916.178802525093,34,Finance,189353,Cash,468.74058619955235,17.641191042788616
2021-01-17,271890,3275,Credit,3531.234601278153,16287.216995994506,26,Finance,129813,Bank Transfer,345.963681633296,81.27329043046794
2021-01-18,538741,2900,Debit,2970.4697152623194,24642.520591532673,47,Finance,839791,Cash,77.92576827572174,54.176031994101535
2021-01-19,381974,3263,Debit,2973.7475517246644,25826.959800154542,5,Operations,165679,Credit Card,121.72130838270535,13.107986170470308
2021-01-20,500109,3995,Debit,3518.5860748483683,19974.6262877267,90,Sales,766041,Credit Card,421.09686543655727,76.61571015827779
2021-01-21,216381,4767,Debit,4655.122922090853,45422.03832293597,20,Finance,828263,Cash,104.65303791710429,93.24439783773508
2021-01-22,573125,3062,Debit,3934.651505271556,1787.031384069301,6,Operations,889660,Bank Transfer,36.261158477240706,94.7306899236962
2021-01-23,671621,4228,Credit,375.06690673942904,39326.39189147106,70,Operations,497798,Check,351.6400270211252,36.901773241117276
2021-01-24,234508,4719,Debit,4278.367297390985,7094.758730824892,59,HR,309755,Check,201.26317774507103,13.551687356075403
2021-01-25,829650,4332,Debit,1205.1525166360898,40079.820666322776,64,Operations,373541,Cash,460.0200262729518,51.839962663306515
2021-01-26,962645,4228,Debit,1946.8794072082226,31179.68386815934,18,Sales,399155,Credit Card,325.12753554683076,11.260922934922068
2021-01-27,499111,3094,Debit,2362.4907867006727,42320.626455883714,4,Finance,703471,Credit Card,45.209488895830376,93.39874185126172
2021-01-28,250810,3371,Debit,2456.439403690041,5778.201956403976,17,Operations,455398,Check,473.92828362683036,18.357962735514597
2021-01-29,392890,3891,Credit,2232.3839563512483,28390.051070888927,14,Sales,537480,Cash,129.27863182012294,25.276585995116406
2021-01-30,673665,4756,Debit,4693.031141657736,25553.306132847658,78,Operations,666605,Check,168.6062452031429,40.663652688497045
2021-01-31,940477,1129,Credit,3559.4931375537203,35603.465965204574,13,Operations,278986,Bank Transfer,201.130206841771,38.31644685591258
2021-02-01,460032,4482,Credit,3192.736165187861,27180.237042790115,7,Operations,315705,Bank Transfer,25.612148202156625,79.4662892397889
2021-02-02,469599,1094,Credit,344.2259361364136,27495.993789522105,44,Operations,988921,Cash,248.2577111153024,45.631682055096235
2021-02-03,760960,3674,Credit,4529.175318275836,22050.20123522717,15,Operations,800614,Cash,61.65924553764612,17.07682600033369
2021-02-04,850020,3802,Debit,4556.011940841141,16132.8867763597,19,Sales,402240,Bank Transfer,200.48516334417587,26.72098954860741
2021-02-05,979611,2955,Credit,3923.0440108075013,24630.953701357415,63,Finance,415929,Credit Card,175.35489399604214,50.9113385187522
2021-02-06,271836,4363,Credit,134.44309868673386,6806.125579651629,35,Finance,152344,Cash,386.4200417132517,14.745391742613489
2021-02-07,829903,1793,Debit,380.67323028035446,48114.15361017115,81,Finance,870348,Bank Transfer,401.5852558163656,61.16556756460141
2021-02-08,145714,2834,Debit,1203.5961411155997,36006.12741770332,35,Finance,575859,Bank Transfer,76.70644119454401,56.57473065511459
2021-02-09,727234,4354,Debit,743.6120999100428,47670.88871770449,19,Sales,823906,Credit Card,183.27559368961312,71.47023163822577
2021-02-10,996048,3116,Credit,2054.2965455482745,12109.641734168199,20,HR,558819,Credit Card,186.67658051591584,93.77046153793677
2021-02-11,730271,2683,Debit,4620.852984630169,44087.709988649876,35,HR,259484,Credit Card,75.70522196804252,91.22545611011557
2021-02-12,566960,1010,Debit,2413.0961275652917,40630.70924361338,32,Sales,210489,Credit Card,399.22675252559526,94.60756180688314
2021-02-13,811851,4325,Credit,165.6728695176115,34180.46821042601,48,Sales,544874,Check,353.61416416771164,24.471559702370094
2021-02-14,224123,2865,Debit,1485.4538789359337,31626.43011817508,44,Operations,593057,Credit Card,95.19089314851736,13.156530663935461
2021-02-15,405628,3919,Debit,318.5150510275115,16510.93359812563,24,Operations,542765,Check,183.36095429689954,30.22767004964485
2021-02-16,182989,3597,Debit,277.8093508061606,41004.128463286506,61,Operations,882955,Cash,52.90251242825711,89.50851727663147
2021-02-17,398356,4205,Debit,1451.027280168206,25574.257612506957,17,Finance,111549,Bank Transfer,314.10329854652196,97.20534746234883
2021-02-18,929957,1711,Credit,1450.5004595268326,4473.687218672983,71,Operations,564432,Check,60.68596227430984,85.9324951070476
2021-02-19,278274,3070,Debit,3956.92035274786,16330.294881901369,50,HR,125739,Cash,492.9670843124589,11.00177211275436
2021-02-20,787995,1814,Debit,4876.689798627448,46829.55782872105,65,Finance,907641,Cash,390.3410373439312,94.74279980597932
2021-02-21,425352,1345,Credit,1918.9147600609915,42683.33276963747,99,Operations,731339,Check,195.11927479199753,42.3358027350786
2021-02-22,920260,3349,Debit,2201.545706419089,49113.37920575042,32,Finance,115116,Cash,289.2819661396772,0.9310290762353679
2021-02-23,511927,1362,Credit,4239.468237801505,31771.675747600806,36,HR,644333,Cash,455.6709081082044,44.23937407481936
2021-02-24,889852,3443,Debit,1413.8811984680156,13127.993583880187,13,Operations,135709,Check,277.04964019791305,4.606916967546759
2021-02-25,983184,3265,Credit,866.270841576895,8977.937434166324,70,HR,930049,Cash,87.2492431989776,54.387792116111754
2021-02-26,231373,3188,Credit,4280.139154677887,10158.80758981462,58,HR,782265,Credit Card,189.35167779057966,33.855402743705135
2021-02-27,538452,4687,Credit,327.8528735563209,1969.987259015465,14,HR,827963,Credit Card,421.5724325148727,47.343493359404874
2021-02-28,215294,4005,Credit,3136.527256977137,20143.42343831102,37,Operations,329167,Bank Transfer,322.10650799480896,61.3170360743117
2021-03-01,559451,4281,Debit,2853.764952587353,10379.956344477583,79,Sales,405063,Cash,325.3621921669002,86.88010958178202
2021-03-02,748307,1984,Credit,1795.0101927583019,21171.11756237842,68,Operations,969953,Bank Transfer,433.41074284424457,66.19015764719286
2021-03-03,165726,4040,Debit,1644.428653377059,46814.72716009951,40,HR,586121,Credit Card,446.98652873125235,43.40488684781807
2021-03-04,241564,4694,Credit,3882.1028582899444,22096.47026585231,59,Operations,319222,Credit Card,459.8962858897182,81.9427853670365
2021-03-05,477812,2639,Credit,523.4805927364778,44021.24035225691,80,HR,813806,Credit Card,47.42459662657805,90.55821375731323
2021-03-06,368246,1827,Credit,1260.2431156257885,30669.733564177946,92,Sales,807788,Cash,272.06300098155043,11.975996643219721
2021-03-07,805696,3730,Debit,3688.99878600664,13109.446178408203,16,Finance,892879,Cash,370.2547606091593,53.19329775527915
2021-03-08,218015,4531,Credit,2786.770860259479,18436.88320370136,62,Sales,629787,Credit Card,378.4634225635069,28.451195974244413
2021-03-09,840674,4051,Debit,727.1422218145733,5112.057255250042,4,Sales,663329,Bank Transfer,303.35810098500195,4.706119787694741
2021-03-10,354079,1355,Debit,4422.464509982095,17339.667086204514,45,Finance,393459,Bank Transfer,83.39366759183709,66.85466951139854
2021-03-11,650929,4055,Debit,2027.8944481615986,34199.50632967317,90,Operations,232371,Check,398.7102769708322,86.27707774592255
